City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
426,Dehloran,32.6941,47.2679,89.69,21,0,2.89,IR,2022-09-23 20:42:15,clear sky
427,Buchanan,5.8808,-10.0467,75.54,91,100,6.96,LR,2022-09-23 20:42:16,light rain
428,Santa Engracia,41.9406,-1.3245,71.19,67,100,5.5,ES,2022-09-23 20:42:16,overcast clouds
429,Xichang,27.8964,102.2634,57.34,97,100,2.08,CN,2022-09-23 20:39:12,overcast clouds
430,Placido De Castro,-10.3353,-67.1856,82.65,62,100,1.07,BR,2022-09-23 20:42:17,overcast clouds
431,Upington,-28.4478,21.2561,59.38,29,3,3.44,ZA,2022-09-23 20:42:18,clear sky
432,Leningradskiy,69.3833,178.4167,33.76,98,100,11.41,RU,2022-09-23 20:42:18,light snow
433,Sabha,27.0377,14.4283,86.74,32,11,10.69,LY,2022-09-23 20:42:19,few clouds
434,Sao Felix Do Xingu,-6.6447,-51.995,92.82,25,35,1.63,BR,2022-09-23 20:37:55,scattered clouds
435,Yangcun,39.3639,117.0603,62.58,30,0,7.16,CN,2022-09-23 20:42:20,clear sky
436,Voh,-20.9667,164.7,76.35,70,6,2.51,NC,2022-09-23 20:42:20,clear sky
437,Zaragoza,41.6561,-0.8773,72.05,80,40,12.66,ES,2022-09-23 20:39:30,scattered clouds
438,Aklavik,68.2191,-135.0107,39.2,81,100,9.22,CA,2022-09-23 20:42:21,light rain
439,Pokhara,28.2333,83.9833,68.5,87,84,4.41,NP,2022-09-23 20:42:21,broken clouds
440,Gizo,-8.103,156.8419,82.13,76,40,6.24,SB,2022-09-23 20:42:22,light rain
441,Nizwa,22.9333,57.5333,84.45,41,30,0.58,OM,2022-09-23 20:42:22,scattered clouds
442,Lethem,3.3803,-59.7968,80.73,74,65,9.84,GY,2022-09-23 20:42:22,broken clouds
443,Araxa,-19.5933,-46.9406,71.56,43,0,11.5,BR,2022-09-23 20:42:23,clear sky
444,Kobryn,52.2138,24.3564,44.29,73,65,2.75,BY,2022-09-23 20:42:23,broken clouds
445,Det Udom,14.906,105.0784,76.82,97,100,4.07,TH,2022-09-23 20:42:24,overcast clouds
446,Agadir,30.4202,-9.5982,68.45,81,34,4.36,MA,2022-09-23 20:42:24,scattered clouds
447,Shache,38.4167,77.2406,66.7,31,71,3.76,CN,2022-09-23 20:42:25,broken clouds
448,San Patricio,28.017,-97.5169,94.95,40,1,15.86,US,2022-09-23 20:42:25,clear sky
449,Nynashamn,58.9034,17.9479,51.12,77,100,6.93,SE,2022-09-23 20:38:35,overcast clouds
450,Yara,20.2753,-76.9533,86.67,62,92,5.61,CU,2022-09-23 20:43:26,overcast clouds
451,Hami,42.8,93.45,65.66,14,12,1.28,CN,2022-09-23 20:43:27,few clouds
452,Kayankulam,9.1833,76.5,76.96,88,19,5.64,IN,2022-09-23 20:43:27,few clouds
453,Sapa,5.1544,120.3241,80.87,80,88,8.32,PH,2022-09-23 20:43:28,overcast clouds
454,Berlevag,70.8578,29.0864,49.95,71,0,11.5,NO,2022-09-23 20:43:28,clear sky
455,Ubon Ratchathani,15.1667,105.1667,76.89,97,100,5.01,TH,2022-09-23 20:43:29,overcast clouds
456,Valparaiso,-33.0393,-71.6273,68.23,83,0,12.66,CL,2022-09-23 20:39:31,clear sky
457,Vaasa,63.096,21.6158,50.95,87,20,5.75,FI,2022-09-23 20:43:29,few clouds
458,Carutapera,-1.195,-46.02,79.54,75,0,9.8,BR,2022-09-23 20:43:30,clear sky
459,Port-Gentil,-0.7193,8.7815,76.96,94,75,11.5,GA,2022-09-23 20:43:30,broken clouds
460,Cockburn Town,21.4612,-71.1419,83.39,76,96,6.06,TC,2022-09-23 20:43:30,overcast clouds
461,Challapata,-18.9,-66.7667,61.23,8,69,13.94,BO,2022-09-23 20:43:31,broken clouds
462,Sunrise Manor,36.2111,-115.0731,94.24,9,0,7.0,US,2022-09-23 20:39:29,clear sky
463,Camargo,27.6667,-105.1667,84.72,24,0,3.51,MX,2022-09-23 20:43:32,clear sky
464,Havoysund,70.9963,24.6622,50.23,83,100,14.63,NO,2022-09-23 20:43:32,light rain
465,Guilin,25.2819,110.2864,69.91,58,46,6.67,CN,2022-09-23 20:43:32,scattered clouds
466,Kushiro,42.975,144.3747,64.18,99,100,10.71,JP,2022-09-23 20:43:33,light rain
467,Council Bluffs,41.2619,-95.8608,59.22,84,100,18.41,US,2022-09-23 20:43:33,overcast clouds
468,Mananara,-16.1667,49.7667,69.4,95,93,7.4,MG,2022-09-23 20:42:27,moderate rain
469,Tete,-16.1564,33.5867,82.49,34,0,5.75,MZ,2022-09-23 20:43:34,clear sky
470,Isabela,6.7085,121.9711,80.64,81,100,6.73,PH,2022-09-23 20:43:34,overcast clouds
471,Jackson,42.4165,-122.8345,81.91,45,0,4.61,US,2022-09-23 20:43:35,clear sky
472,Belmonte,-15.8631,-38.8828,76.64,86,6,14.67,BR,2022-09-23 20:43:35,clear sky
473,Ust-Tsilma,65.441,52.1498,31.35,95,16,3.78,RU,2022-09-23 20:43:36,few clouds
474,Uhlove,44.8215,33.6045,58.14,63,100,3.04,UA,2022-09-23 20:43:36,overcast clouds
475,Divnomorskoye,44.5011,38.1353,57.6,66,70,4.94,RU,2022-09-23 20:43:37,broken clouds
476,Lata,40.1629,-8.3327,65.8,87,86,3.11,PT,2022-09-23 20:43:37,overcast clouds
477,Caxito,-8.5785,13.6643,73.62,82,59,4.52,AO,2022-09-23 20:43:37,broken clouds
478,Ituiutaba,-18.9689,-49.465,77.07,21,53,9.95,BR,2022-09-23 20:43:38,broken clouds
479,Cedar City,37.6775,-113.0619,75.4,16,0,3.44,US,2022-09-23 20:43:38,clear sky
480,Maumere,-8.6199,122.2111,78.46,82,21,5.21,ID,2022-09-23 20:43:39,few clouds
481,Monterey,36.2505,-121.2516,82.18,17,0,5.79,US,2022-09-23 20:39:42,clear sky
482,Tura,25.5198,90.2201,72.63,97,100,4.38,IN,2022-09-23 20:43:39,overcast clouds
483,Roebourne,-20.7833,117.1333,75.74,39,0,10.92,AU,2022-09-23 20:43:40,clear sky
484,Marzuq,14.4,46.4667,76.3,63,88,4.59,YE,2022-09-23 20:43:40,overcast clouds
485,Hofn,64.2539,-15.2082,47.55,75,56,2.91,IS,2022-09-23 20:43:40,broken clouds
486,Saint Austell,50.3383,-4.7658,57.76,82,20,9.22,GB,2022-09-23 20:43:41,few clouds
487,Majene,-3.5403,118.9707,76.96,87,68,3.24,ID,2022-09-23 20:43:41,broken clouds
488,Coquimbo,-29.9533,-71.3436,60.53,67,20,9.22,CL,2022-09-23 20:43:23,few clouds
489,Juneau,58.3019,-134.4197,51.8,94,100,14.97,US,2022-09-23 20:43:42,moderate rain
490,Jasper,37.2001,-94.3502,86.23,38,75,12.66,US,2022-09-23 20:43:42,broken clouds
491,Namatanai,-3.6667,152.4333,80.71,74,98,8.84,PG,2022-09-23 20:43:42,overcast clouds
492,Benjamin Constant,-4.3831,-70.0311,82.53,74,0,6.91,BR,2022-09-23 20:43:43,clear sky
493,Naron,43.5167,-8.1528,64.6,89,99,8.28,ES,2022-09-23 20:43:43,overcast clouds
494,Dawei,14.0833,98.2,74.79,95,84,2.08,MM,2022-09-23 20:43:43,light rain
495,Mbandaka,0.0487,18.2603,71.91,94,100,3.6,CD,2022-09-23 20:43:44,overcast clouds
496,Evensk,61.95,159.2333,37.63,58,42,7.61,RU,2022-09-23 20:43:44,scattered clouds
497,Concarneau,47.875,-3.9225,57.99,88,37,9.42,FR,2022-09-23 20:44:45,scattered clouds
498,Kachug,53.9606,105.8817,33.13,92,60,2.59,RU,2022-09-23 20:44:45,broken clouds
499,Novikovo,51.1537,37.8879,47.01,92,100,12.39,RU,2022-09-23 20:44:46,light rain
500,Farsund,58.0948,6.8047,54.95,100,7,12.24,NO,2022-09-23 20:44:46,clear sky
501,Winneba,5.3511,-0.6231,75.27,94,66,8.19,GH,2022-09-23 20:44:46,broken clouds
502,Vestmannaeyjar,63.4427,-20.2734,49.51,87,42,9.55,IS,2022-09-23 20:44:47,scattered clouds
503,Channel-Port Aux Basques,47.5702,-59.1367,58.75,95,100,11.25,CA,2022-09-23 20:44:47,light rain
504,Dicabisagan,17.0818,122.4157,75.78,87,48,6.96,PH,2022-09-23 20:44:48,light rain
505,Madinat Sittah Uktubar,29.8167,31.05,78.4,60,0,14.94,EG,2022-09-23 20:44:48,clear sky
506,Inhambane,-23.865,35.3833,72.91,90,0,8.84,MZ,2022-09-23 20:44:49,clear sky
507,Sao Joao Da Barra,-21.6403,-41.0511,73.49,75,100,22.24,BR,2022-09-23 20:44:49,overcast clouds
508,Ikalamavony,-21.15,46.5833,60.91,74,20,6.55,MG,2022-09-23 20:44:49,few clouds
509,Jiangyou,31.7667,104.7167,61.39,92,100,1.86,CN,2022-09-23 20:44:50,light rain
510,Lufilufi,-13.8745,-171.5986,80.38,81,53,24.99,WS,2022-09-23 20:44:50,light rain
511,Imbituba,-28.24,-48.6703,60.03,61,0,18.54,BR,2022-09-23 20:44:50,clear sky
512,Kyabram,-36.3167,145.05,46.87,92,13,13.76,AU,2022-09-23 20:44:51,few clouds
513,Cabedelo,-6.9811,-34.8339,81.27,81,7,10.04,BR,2022-09-23 20:44:51,clear sky
514,Altay,47.8667,88.1167,55.62,27,7,3.22,CN,2022-09-23 20:44:51,clear sky
515,Teknaf,20.8624,92.3058,78.76,87,90,1.41,BD,2022-09-23 20:44:52,overcast clouds
516,Acarau,-2.8856,-40.12,79.0,81,0,17.4,BR,2022-09-23 20:44:53,clear sky
517,Chemax,20.65,-87.9333,92.25,44,64,4.92,MX,2022-09-23 20:44:54,broken clouds
518,Saint-Pierre,-21.3393,55.4781,69.48,78,0,4.61,RE,2022-09-23 20:44:54,clear sky
519,Springbok,-29.6643,17.8865,49.89,61,79,3.02,ZA,2022-09-23 20:44:55,broken clouds
520,Halifax,44.6453,-63.5724,53.46,96,100,7.0,CA,2022-09-23 20:41:58,moderate rain
521,Andenes,69.3143,16.1194,51.78,87,75,2.3,NO,2022-09-23 20:44:56,light intensity drizzle
522,Portobelo,9.55,-79.65,83.1,74,27,8.81,PA,2022-09-23 20:44:56,scattered clouds
523,Port Hedland,-20.3167,118.5667,68.05,77,0,6.91,AU,2022-09-23 20:44:56,clear sky
524,Chandbali,20.7833,86.7667,78.82,87,70,4.97,IN,2022-09-23 20:44:57,broken clouds
525,Ulaanbaatar,47.9077,106.8832,33.93,80,0,0.0,MN,2022-09-23 20:44:57,clear sky
526,Yurginskoye,56.8189,67.3921,55.29,58,100,5.59,RU,2022-09-23 20:44:58,overcast clouds
527,Kirakira,-10.4544,161.9205,80.74,83,24,7.81,SB,2022-09-23 20:44:58,few clouds
528,Lipari,38.4674,14.954,64.27,40,0,2.28,IT,2022-09-23 20:44:59,clear sky
529,Parabel,58.6978,81.4825,38.03,85,98,5.99,RU,2022-09-23 20:44:59,overcast clouds
530,Kigoma,-4.8769,29.6267,77.25,65,44,4.56,TZ,2022-09-23 20:44:59,scattered clouds
531,Amapa,1.0,-52.0,84.56,47,32,3.13,BR,2022-09-23 20:45:00,scattered clouds
532,Bayshore Gardens,27.4253,-82.5904,92.26,64,0,12.66,US,2022-09-23 20:45:00,clear sky
533,Vangaindrano,-23.35,47.6,64.18,89,3,4.97,MG,2022-09-23 20:45:01,clear sky
534,Inuvik,68.3499,-133.7218,40.06,87,100,6.91,CA,2022-09-23 20:45:01,overcast clouds
535,Jumla,29.2747,82.1838,56.98,88,100,3.49,NP,2022-09-23 20:45:02,overcast clouds
536,Luangwa,-15.6167,30.4167,77.97,34,0,4.76,ZM,2022-09-23 20:45:02,clear sky
537,Alugan,12.2188,125.4808,77.41,89,100,8.81,PH,2022-09-23 20:45:03,overcast clouds
538,Saint-Louis,16.3333,-15.0,87.98,58,41,12.28,SN,2022-09-23 20:45:03,scattered clouds
539,Agidel,55.9077,53.9355,63.72,36,97,6.11,RU,2022-09-23 20:45:04,overcast clouds
540,Gladstone,-23.85,151.25,62.53,72,0,4.61,AU,2022-09-23 20:45:05,clear sky
541,Seoul,37.5683,126.9778,60.24,88,0,3.44,KR,2022-09-23 20:43:17,clear sky
542,Bessonovka,53.3097,45.0407,58.44,81,100,3.27,RU,2022-09-23 20:45:06,overcast clouds
543,Rawson,-43.3002,-65.1023,59.36,50,70,10.56,AR,2022-09-23 20:46:06,broken clouds
544,Seminole,28.7086,-81.2081,89.96,74,100,10.36,US,2022-09-23 20:46:07,overcast clouds
545,Mopti,14.6667,-4.0,89.55,46,15,1.03,ML,2022-09-23 20:46:07,few clouds
546,Yumen,40.2833,97.2,54.07,28,96,3.24,CN,2022-09-23 20:46:07,overcast clouds
547,Gimli,50.6336,-96.9907,57.22,77,100,19.57,CA,2022-09-23 20:46:08,overcast clouds
548,North Bend,43.4065,-124.2243,77.23,79,0,13.8,US,2022-09-23 20:46:09,clear sky
549,Sumbawanga,-7.9667,31.6167,65.25,42,45,6.55,TZ,2022-09-23 20:46:09,scattered clouds
550,Pastavy,55.1168,26.8326,44.89,89,61,5.59,BY,2022-09-23 20:46:09,broken clouds
551,Huicheng,23.0385,116.2899,74.17,86,58,9.93,CN,2022-09-23 20:46:11,broken clouds
552,Katangli,51.7102,143.2326,49.64,89,100,6.06,RU,2022-09-23 20:46:12,overcast clouds
553,Joshimath,30.5667,79.5667,66.16,88,100,2.39,IN,2022-09-23 20:46:12,overcast clouds
554,San Giustino,43.5495,12.1736,56.86,74,97,2.24,IT,2022-09-23 20:46:13,overcast clouds
555,Nuuk,64.1835,-51.7216,47.88,93,100,47.0,GL,2022-09-23 20:46:13,overcast clouds
556,Fandriana,-20.2333,47.3833,54.37,86,89,2.06,MG,2022-09-23 20:46:14,overcast clouds
557,Gobabis,-22.45,18.9667,65.57,11,0,10.56,NA,2022-09-23 20:46:14,clear sky
558,Tarrafal,15.2833,-23.7667,81.39,84,99,11.86,CV,2022-09-23 20:46:14,overcast clouds
559,Tabuk,17.4189,121.4443,69.91,84,38,2.33,PH,2022-09-23 20:43:07,scattered clouds
560,Makueni,-1.8041,37.6203,63.0,68,42,5.82,KE,2022-09-23 20:46:15,scattered clouds
561,Outram,1.2829,103.8379,78.82,92,75,2.3,MY,2022-09-23 20:46:15,broken clouds
562,Vila Nova De Milfontes,37.7238,-8.7828,67.24,73,34,9.55,PT,2022-09-23 20:46:16,scattered clouds
563,Finschhafen,-6.6024,147.8681,78.8,80,78,5.88,PG,2022-09-23 20:46:16,broken clouds
564,Jingdezhen,29.2947,117.2079,68.81,72,100,4.47,CN,2022-09-23 20:46:17,overcast clouds
565,Piacabucu,-10.4056,-36.4344,76.64,84,6,12.8,BR,2022-09-23 20:46:17,clear sky
566,Kawalu,-7.3817,108.2082,72.0,98,100,0.98,ID,2022-09-23 20:46:18,moderate rain
567,Lerwick,60.1545,-1.1494,50.0,84,20,5.08,GB,2022-09-23 20:46:18,few clouds
568,Camacha,33.0833,-16.3333,71.02,73,40,12.66,PT,2022-09-23 20:41:43,scattered clouds
569,Mumford,5.2618,-0.759,75.51,93,69,8.81,GH,2022-09-23 20:46:19,broken clouds
570,Ahipara,-35.1667,173.1667,58.33,86,65,13.2,NZ,2022-09-23 20:46:19,broken clouds
571,Shimanovsk,52.0,127.7,41.95,98,75,4.18,RU,2022-09-23 20:46:20,broken clouds
572,La Tijera,19.9,-104.4,72.84,61,43,4.41,MX,2022-09-23 20:46:20,scattered clouds
573,Ust-Kuyga,70.0167,135.6,25.23,95,66,3.56,RU,2022-09-23 20:46:21,broken clouds
574,Goundam,16.4145,-3.6708,93.97,37,17,2.24,ML,2022-09-23 20:46:22,few clouds
575,Frederick,39.4668,-77.3997,69.26,40,0,1.99,US,2022-09-23 20:45:40,clear sky
576,Rocha,-34.4833,-54.3333,52.75,69,4,7.25,UY,2022-09-23 20:46:22,clear sky
577,Sabang,5.8933,95.3214,79.88,75,100,5.99,ID,2022-09-23 20:46:22,light rain
578,Chabahar,25.2919,60.643,81.05,80,50,2.82,IR,2022-09-23 20:46:23,scattered clouds
579,Zapolyarnyy,69.4154,30.8136,45.68,94,98,10.31,RU,2022-09-23 20:46:23,overcast clouds
580,Los Llanos De Aridane,28.6585,-17.9182,71.35,92,40,11.5,ES,2022-09-23 20:46:24,scattered clouds
581,Juegang,32.3174,121.1855,67.91,63,100,10.29,CN,2022-09-23 20:46:24,overcast clouds
582,Tateyama,34.9833,139.8667,76.1,89,100,20.54,JP,2022-09-23 20:46:25,overcast clouds
583,Humberto De Campos,-2.5983,-43.4611,79.57,74,2,7.54,BR,2022-09-23 20:46:25,clear sky
584,Charters Towers,-20.1,146.2667,66.94,58,2,2.86,AU,2022-09-23 20:46:26,clear sky
585,Malindi,-3.2175,40.1191,75.6,84,22,13.31,KE,2022-09-23 20:46:26,few clouds
586,Lichinga,-13.3128,35.2406,64.49,59,0,5.99,MZ,2022-09-23 20:47:27,clear sky
587,Moscavide,38.7793,-9.1022,67.95,78,20,14.97,PT,2022-09-23 20:47:27,few clouds
588,Nikolayevsk-Na-Amure,53.1406,140.73,48.13,98,71,3.8,RU,2022-09-23 20:47:27,broken clouds
589,Vagay,57.9375,69.0217,48.49,86,98,5.46,RU,2022-09-23 20:47:28,overcast clouds
590,Bafq,31.6128,55.4107,80.62,15,0,3.27,IR,2022-09-23 20:47:28,clear sky
591,Pangnirtung,66.1451,-65.7125,37.4,56,20,14.97,CA,2022-09-23 20:47:29,few clouds
592,Severo-Kurilsk,50.6789,156.125,51.15,72,100,1.99,RU,2022-09-23 20:47:29,overcast clouds
593,Deputatskiy,69.3,139.9,16.12,98,93,1.1,RU,2022-09-23 20:47:30,overcast clouds
594,Wad Rawah,15.1603,33.1397,88.21,44,77,12.8,SD,2022-09-23 20:47:30,broken clouds
595,Bolkhov,53.4433,36.0044,47.71,91,100,4.97,RU,2022-09-23 20:47:30,light rain
596,Kaeo,-35.1,173.7833,61.32,87,53,9.48,NZ,2022-09-23 20:47:31,broken clouds
597,Yining,29.0361,114.5636,67.39,68,100,3.06,CN,2022-09-23 20:47:31,overcast clouds
598,Nouadhibou,20.931,-17.0347,75.18,83,20,13.8,MR,2022-09-23 20:47:31,light rain
599,Merauke,-8.4667,140.3333,75.47,87,36,8.19,ID,2022-09-23 20:47:32,scattered clouds
600,Dubreka,9.7911,-13.5233,80.67,90,100,2.55,GN,2022-09-23 20:47:32,overcast clouds
601,Tuchola,53.5879,17.8591,48.0,60,100,4.32,PL,2022-09-23 20:46:05,overcast clouds
